omp_threads,type,n,m,k,time,GFlops
12,float,19500,19500,19500,9.156872,1619.521447
12,float,19500,19500,19500,9.150909,1620.576658
12,float,19500,19500,19500,9.152556,1620.285031
12,float,19500,19500,19500,9.146200,1621.410994
12,float,19500,19500,19500,9.154571,1619.928430
12,float,20000,20000,20000,9.969829,1604.841996
12,float,20000,20000,20000,10.005147,1599.176929
12,float,20000,20000,20000,10.012555,1597.993705
12,float,20000,20000,20000,10.004997,1599.200864
12,float,20000,20000,20000,10.004913,1599.214229
12,float,20000,20000,20000,10.005675,1599.092550
12,float,20000,20000,20000,10.007003,1598.880254
